Source	Size
webpack://seismic-toolkit/src/components/doc-slide-show/ContentDialog.jsx	5766
[no source]	4156
webpack://seismic-toolkit/src/components/doc-slide-show/DocSlideShow.jsx	1751
[unmapped]	1534
[sourceMappingURL]	68
[EOLs]	1
